8021;Total Provinces;ID;ENG;Region
48.92263301;24.71111701;PROV507;Stanislawów;Poland
53.08765441;21.55925541;PROV508;Ostroleka;Poland
54.11152181;22.93078811;PROV509;Suwalki;Poland
54.71666701;20.51666701;PROV510;Königsberg;Germany
54.39629381;24.04587601;PROV511;Alytus;Baltic States
44.49488701;11.34261631;PROV512;Bologna;Italy
43.76956041;11.25581361;PROV513;Firenze;Italy
43.61582991;13.51891501;PROV514;Ancona;Italy
41.90278351;12.49636551;PROV515;Roma;Italy
43.11071681;12.39082791;PROV516;Perugia;Italy
42.46179021;14.21608981;PROV517;Pescara;Italy
42.34984791;13.39950911;PROV518;L'Aquila;Italy
41.46756711;12.90359651;PROV519;Latina;Italy
41.46219841;15.54463021;PROV520;Foggia;Italy
40.85177461;14.26812441;PROV521;Napoli;Italy
41.56025441;14.66271611;PROV522;Campobasso;Italy
40.46436061;17.24703031;PROV523;Taranto;Italy
38.11130061;15.64729141;PROV524;Reggio Calabria;Italy
38.11568791;13.36126711;PROV525;Palermo;Italy
38.19381371;15.55401521;PROV526;Messina;Italy
45.18852901;5.72452401;PROV527;Grenoble;France
43.94931701;4.80552801;PROV528;Avignon;France
45.76404301;4.83565901;PROV529;Lyon;France
46.19839221;6.14229611;PROV530;Geneve;Switzerland
45.07031201;7.68685651;PROV531;Torino;Italy
46.94792221;7.44460851;PROV532;Bern;Switzerland
47.36864981;8.53918251;PROV533;Zürich;Switzerland
39.2238411;9.1216613;PROV534;Cagliari;Italy
39.5696005;2.6501603;PROV535;Palma de Mallorca;Spain
39.5696005;2.6501603;PROV536;Gerona;Spain
41.6175899;0.6200146;PROV537;Lérida;Spain
32.294816;-64.781375;PROV538;Hamilton - Bermuda;Caribbean
12.136389;-86.251389;PROV539;Managua;Central America
9.9280694;-84.0907246;PROV540;San José;Central America
49.2827291;-123.1207375;PROV541;Vancouver;Western Canada
43.548473;10.3105674;PROV542;Livorno;Italy
41.4907889;13.8333776;PROV543;Cassino;Italy
37.50787721;15.08303041;PROV544;Catania;Italy
40.72592691;8.55568261;PROV545;Sassari;Italy
52.83472237;14.55056731;PROV546;Frankfurt an der Oder;Germany
49.79130441;9.95335481;PROV547;Würzburg;Germany
59.03972221;-158.45750001;PROV548;Dillingham;Alaska
61.21805561;-149.90027781;PROV549;Anchorage;Alaska
64.83777781;-147.71638891;PROV550;Fairbanks;Alaska
-0.90250001;-89.60916701;PROV551;Puerto Baquerizo Moreno;Andes
60.72118711;-135.05684491;PROV552;Whitehorse;Northern Canada
58.30194441;-134.41972221;PROV553;Juneau;Alaska
56.25242301;-120.84640901;PROV554;Fort St. John;Western Canada
55.16993961;-118.79861521;PROV555;Grande Prairie;Western Canada
48.42842071;-123.36564441;PROV556;Victoria;Western Canada
23.53913701;110.39214901;PROV557;Pingnan;China
62.45397171;-114.37178861;PROV558;Yellowknife;Northern Canada
25.27356601;110.29019501;PROV559;Guilin;China
62.80837501;-92.08528531;PROV560;Rankin Inlet;Northern Canada
18.02370001;-63.04580001;PROV561;Philipsburg;Caribbean
52.12604801;26.07751701;PROV562;Pinsk;Poland
35.20865031;26.10523291;PROV563;Sitia;Balkan
58.10299601;-68.41883901;PROV564;Fort Chimo;Eastern Canada
46.52185801;-83.34608961;PROV565;Sault Sainte Marie;
54.76576851;-101.87621481;PROV566;Flin Flon;Canada
18.07310001;-63.08220001;PROV567;Marigot;Caribbean
22.76859501;111.57001101;PROV568;Luoding;China
49.89975411;-97.13749371;PROV569;Winnipeg;Canada
23.32650401;112.73377301;PROV570;Sihui;China
45.95551801;-77.268185;PROV571;Fort William;Canada
17.30260581;-62.7176924;PROV572;Basseterre;Caribbean
21.45900001;-71.139;PROV573;Cockburn Town;Caribbean
46.93991591;-72.54913611;PROV574;Québec;Eastern Canada
56.54168171;-61.69688851;PROV575;Nain;Eastern Canada
47.56054131;-52.71283151;PROV576;St. John's;Eastern Canada
55.73479151;24.35747731;PROV577;Panevezys;Baltic States
46.23824001;-63.13107041;PROV578;Charlottetown;Eastern Canada
44.64886251;-63.57531961;PROV579;Halifax;Eastern Canada
45.96358951;-66.64311511;PROV580;Fredericton;Eastern Canada
46.00938901;-73.46126701;PROV581;Saint-Pierre;Eastern Canada
44.80118211;-68.77781381;PROV582;Bangor;Northeast US
43.66147101;-70.25532591;PROV583;Portland;
19.28693231;-81.36743891;PROV584;George Town;Caribbean
45.50168891;-73.56725601;PROV585;Montréal;Eastern Canada
15.30138901;-61.38833301;PROV586;Roseau;Caribbean
16.70652301;-62.21573801;PROV587;Plymouth - Montserrat;Caribbean
45.42152961;-75.69719311;PROV588;Ottawa;Canada
43.65322601;-79.38318431;PROV589;Toronto;Canada
43.25002081;-79.86609141;PROV590;Hamilton;
13.15777801;-61.22500001;PROV591;Kingstown;Caribbean
43.04812211;-76.14742441;PROV592;Syracuse;Northeast US
23.24199971;69.66693241;PROV593;Bhuj;India
44.47588251;-73.21207201;PROV594;Burlington;
43.20813661;-71.53757181;PROV595;Concord;Northeast US
42.26259321;-71.80229341;PROV596;Worcester;Northeast US
21.1702401;72.8310607;PROV597;Surat;India
42.6525793;-74.7562317;PROV598;Albany;
26.44992301;80.3318736;PROV599;Kanpur;India
42.36008251;-71.0588801;PROV600;Boston;Northeast US
41.88815821;-71.4774291;PROV601;Providence;Northeast US
40.71278371;-74.0059413;PROV602;New York;Northeast US
40.73565701;-74.1723667;PROV603;Newark;Northeast US
40.27319111;-76.8867008;PROV604;Harrisburg;Northeast US
39.15816801;-75.5243682;PROV605;Dover;
38.90719231;-77.0568707;PROV606;Washington;
39.29038481;-76.6121893;PROV607;Baltimore;Northeast US
39.95258391;-75.1652215;PROV608;Philadelphia;Northeast US
41.95649531;-78.649163;PROV609;Bradford;Northeast US
41.40896901;-75.6624122;PROV610;Scranton;Northeast US
25.21381561;75.8647527;PROV611;Kota;India
42.88644681;-78.8783689;PROV612;Buffalo;Northeast US
41.07927301;-85.1393513;PROV613;Fort Wayne;Northeast US
40.44062481;-79.9958864;PROV614;Pittsburgh;Northeast US
41.49932001;-81.6943605;PROV615;Cleveland;
42.33142701;-83.0457538;PROV616;Detroit;Midwest US
42.96335991;-85.6680863;PROV617;Grand Rapids;Midwest US
40.51868091;-78.3947359;PROV618;Altoona;Northeast US
34.00071041;-81.0348144;PROV619;Columbia;
41.87811361;-87.6297982;PROV620;Chicago;Midwest US
43.03890251;-87.9064736;PROV621;Milwaukee;Midwest US
46.54758251;-87.3955954;PROV622;Marquette;Midwest US
44.51915901;-88.019826;PROV623;Green Bay;Midwest US
41.60054481;-93.6091064;PROV624;Des Moines;Midwest US
40.69364881;-89.5889864;PROV625;Peoria;Midwest US
39.78172131;-89.6501481;PROV626;Springfield;
39.76840301;-86.158068;PROV627;Indianapolis;Northeast US
39.96117551;-82.9987942;PROV628;Columbus;
40.06396161;-80.7209149;PROV629;Wheeling;Northeast US
38.41924961;-82.445154;PROV630;Huntington;Northeast US
22.71956871;75.8577258;PROV631;Indaur;India
36.85076891;-76.2858726;PROV632;Norfolk;Northeast US
37.54072461;-77.4360481;PROV633;Richmond;Northeast US
34.22572551;-77.9447102;PROV634;Wilmington;Southeast US
21.00000001;83.40000001;PROV635;Raigarh;India
35.77958971;-78.63817871;PROV636;Raleigh;Southeast US
35.22708691;-80.84312671;PROV637;Charlotte;Southeast US
38.97996971;-77.10676981;PROV638;Arlington;Northeast US
37.27097041;-79.94142661;PROV639;Roanoke;Northeast US
38.04058371;-84.50371641;PROV640;Lexington;Northeast US
38.25266471;-85.75845571;PROV641;Louisville;Northeast US
35.96063841;-83.92073921;PROV642;Knoxville;
36.09985961;-80.24421601;PROV643;Winston-Salem;Southeast US
32.77647491;-79.93105121;PROV644;Charleston;
34.85261761;-82.39401041;PROV645;Greenville;
32.08354071;-81.09983421;PROV646;Savannah;Southeast US
32.84069461;-83.63240221;PROV647;Macon;Southeast US
30.33218381;-81.65565101;PROV648;Jacksonville;Southeast US
27.95057501;-82.45717761;PROV649;Tampa;Southeast US
28.53833551;-81.37923651;PROV650;Orlando;Southeast US
25.76167981;-80.19179021;PROV651;Miami;Southeast US
25.00000001;-77.34500001;PROV652;Nassau;Caribbean
37.44181051;24.94042421;PROV653;Ermoupoli;Balkan
23.15916701;-82.27105601;PROV654;La Habana;Caribbean
22.40691901;-79.96493901;PROV655;Santa Clara;Caribbean
21.39260351;-77.90531821;PROV656;Camagüey;Caribbean
20.01693001;-75.83015371;PROV657;Santiago de Cuba;Caribbean
19.72972221;-155.09000001;PROV658;Hilo;American Pacific
20.88933511;-156.47294691;PROV659;Kahului;American Pacific
21.98111111;-159.37111111;PROV660;Lihue;American Pacific
-6.80930921;110.849331401;PROV661;Kudus;Indonesia
28.21007591;-177.37611051;PROV662;Midway;American Pacific
21.30694441;-157.85833331;PROV663;Honolulu;American Pacific
40.61407851;20.77780711;PROV664;Korçë;Balkan
42.06929851;19.50325591;PROV665;Shkodër;Balkan
45.64952641;13.77681821;PROV666;Trieste;Italy
-34.92125;-57.9543333;PROV667;La Plata;Rio de la Plata
46.0710668;13.2345794;PROV668;Udine;Italy
21.3193875;76.2224273;PROV669;Burhanpur;India
33.7489954;-84.3879824;PROV670;Atlanta;Southeast US
36.1626638;-86.7816016;PROV671;Nashville;Southeast US
32.3668052;-86.2999689;PROV672;Montgomery;Southeast US
35.1495343;-90.0489801;PROV673;Memphis;Southeast US
22.342771;106.854376;PROV674;Longzhou;China
32.2987573;-90.1848103;PROV675;Jackson;
30.421309;-87.2169149;PROV676;Pensacola;Southeast US
30.4382559;-84.2807329;PROV677;Tallahassee;Southeast US
30.6953657;-88.0398912;PROV678;Mobile;Southeast US
29.9510658;-90.0715323;PROV679;New Orleans;Southcentral US
30.2240897;-92.0198427;PROV680;Lafayette;Southcentral US
32.5251516;-93.7501789;PROV681;Shreveport;Southcentral US
32.5093109;-92.1193012;PROV682;Monroe;Southcentral US
34.7464809;-92.2895948;PROV683;Little Rock;Southcentral US
35.8422967;-90.704279;PROV684;Jonesboro;Southcentral US
30.3164945;78.0321918;PROV685;Deharadun;India
30.267153;-97.7430608;PROV686;Austin;Southcentral US
31.1048145;77.1734033;PROV687;Simla;India
37.2089572;-93.2922989;PROV688;Springfield;
38.6270025;-90.1994042;PROV689;Saint Louis;Midwest US
39.7674578;-94.846681;PROV690;Saint Joseph;Midwest US
41.9778795;-91.6656232;PROV691;Cedar Rapids;Midwest US
53.8844382;-166.5332434;PROV692;Unalaska;Alaska
44.0234;-92.46295;PROV693;Rochester;Midwest US
44.9537029;-93.0899578;PROV694;Saint Paul;Midwest US
23.134117;106.417805;PROV695;Jingxi;China
21.270708;110.359377;PROV696;Kouang-Tcheou-Wan;China
19.8761653;75.3433139;PROV697;Aurangabad;India
46.8771863;-96.7898034;PROV698;Fargo;Midwest US
46.8083268;-100.7837392;PROV699;Bismarck;Midwest US
25.2916097;51.5304368;PROV700;ad-Dauha;Middle East
46.40833621;-105.84055821;PROV701;Miles City;Northwest US
16.00000001;77.36666701;PROV702;Rayachuru;India
17.65991881;75.90639061;PROV703;Solapur;India
42.86663201;-106.31308101;PROV704;Casper;Northwest US
45.78328561;-108.50069041;PROV705;Billings;Northwest US
39.19109831;-106.81753871;PROV706;Aspen;Southcentral US
39.73923581;-104.99025101;PROV707;Denver;Southcentral US
39.06387051;-108.55064861;PROV708;Grand Junction;Southcentral US
38.83388161;-104.82136341;PROV709;Colorado Springs;Southcentral US
36.19111101;44.00916701;PROV710;Arbil;Middle East
32.35126011;-95.30106241;PROV711;Tyler;Southcentral US
38.25444721;-104.60914091;PROV712;Pueblo;Southcentral US
34.60356691;-98.39592911;PROV713;Lawton;Southcentral US
23.16666701;79.93333301;PROV714;Jabalpur;India
32.77666421;-96.79698791;PROV715;Dallas;Southcentral US
29.76042671;-95.36980281;PROV716;Houston;Southcentral US
29.42412191;-98.49362821;PROV717;San Antonio;Southcentral US
31.77757571;-106.44245591;PROV718;El Paso;Southcentral US
33.57786311;-101.85516651;PROV719;Lubbock;Southcentral US
22.63637901;110.16475601;PROV720;Yulin;China
35.22199711;-101.83129691;PROV721;Amarillo;Southcentral US
23.25993331;77.41261501;PROV722;Bhopal;India
8.43333301;-82.43333301;PROV723;San Jose de David;Central America
33.3942655;-104.5230242;PROV724;Roswell;Southcentral US
35.6869752;-105.937799;PROV725;Santa Fe;Southcentral US
18.5204303;73.8567437;PROV726;Pune;India
35.110703;-106.609991;PROV727;Albuquerque;Southcentral US
33.4483771;-112.0740373;PROV728;Phoenix;Southwest US
17.9689008;79.5940544;PROV729;Warangal;India
32.2217429;-110.926479;PROV730;Tucson;Southwest US
35.1982836;-111.651302;PROV731;Flagstaff;Southwest US
41.5874644;-109.2029043;PROV732;Rock Springs;Northwest US
40.7607793;-111.8910474;PROV733;Salt Lake City;Southwest US
36.1147074;-115.1728497;PROV734;Las Vegas;Southwest US
34.1083449;-117.2897652;PROV735;San Bernardino;Southwest US
32.216598;76.323204;PROV736;Dharmsala;India
32.5149469;-117.0382471;PROV737;Tijuana;Mexico
20.6596988;-103.3496092;PROV738;Guadalajara;Mexico
29.0729673;-110.9559192;PROV739;Hermosillo;Mexico
31.6903638;-106.4245478;PROV740;Ciudad Juárez;Mexico
19.0412967;-98.2061996;PROV741;Puebla;Mexico
25.4267244;-100.9954254;PROV742;Saltillo;Mexico
24.8052488;-107.3834316;PROV743;Culiacán Rosales;Mexico
21.8852562;-102.2915677;PROV744;Aguascalientes;Mexico
25.6866142;-100.3161126;PROV745;Monterrey;Mexico
18.252847;109.511909;PROV746;Yaxian;China
21.1250077;-101.6859605;PROV747;León de los Aldama;Mexico
27.8005828;-97.396381;PROV748;Corpus Christi;Southcentral US
25.8690294;-97.5027376;PROV749;Matamoros;Mexico
19.7059504;-101.1949825;PROV750;Morelia;Mexico
16.863611;-99.8825;PROV751;Acapulco de Juárez;Mexico
19.4326077;-99.133208;PROV752;Ciudad de México;Mexico
19.173773;-96.1342241;PROV753;Veracruz;Mexico
17.0686305;-96.7219034;PROV754;Oaxaca de Juárez;Mexico
16.7516009;-93.1029939;PROV755;Tuxtla Gutiérrez;Mexico
20.9673702;-89.5925857;PROV756;Mérida;Mexico
15.783471;-90.230759;PROV757;Guatemala;Central America
17.189877;-88.49765;PROV758;Belize City;Central America
13.7575196;-86.5331238;PROV759;San Salvador;Central America
14.0833;-87.2167;PROV760;Tegucigalpa;Central America
32.715738;-117.1610838;PROV761;San Diego;Southwest US
34.0522342;-118.2436849;PROV762;Los Angeles;Southwest US
36.7468422;-119.7725868;PROV763;Fresno;Southwest US
38.5815719;-121.4943996;PROV764;Sacramento;Southwest US
37.7749295;-122.4194155;PROV765;San Francisco;Southwest US
40.8020712;-124.1636729;PROV766;Eureka;Southwest US
6.3591287;2.0902713;PROV767;Fortaleza de Sao Joao Baptista de Ajuda;West Africa
39.5296329;-119.8138027;PROV768;Reno;Southwest US
18.6725047;78.0940867;PROV769;Nizamabad;India
43.4916514;-112.0339645;PROV770;Idaho Falls;Northwest US
17.0575707;79.2620294;PROV771;Nalgonda;India
46.8625;-114.011667;PROV772;Missoula;Northwest US
11.0168445;76.9558321;PROV773;Koyamputtur;India
11.664325;78.1460142;PROV774;Celam;India
12.2958104;76.6393805;PROV775;Maisuru;India
43.6187102;-116.2146068;PROV776;Boise;Northwest US
11.9138598;79.8144722;PROV777;Putucceri;India
42.4390069;-123.3283925;PROV778;Grants Pass;Northwest US
46.6020711;-120.5058987;PROV779;Yakima;Northwest US
47.6062095;-122.3320708;PROV780;Seattle;Northwest US
19.67;78.53;PROV781;Adilabad;India
47.2528768;-122.4442906;PROV782;Tacoma;Northwest US
45.5230622;-122.6764816;PROV783;Portland;
44.0581728;-121.3153096;PROV784;Bend;Northwest US
21.1458004;79.0881546;PROV785;Nagpur;India
44.0520691;-123.0867536;PROV786;Eugene;Northwest US
44.0805434;-103.2310149;PROV787;Rapid City;Midwest US
43.5445959;-96.7311034;PROV788;Sioux Falls;Midwest US
40.810556;-96.680278;PROV789;Lincoln;Midwest US
41.2523634;-95.9979883;PROV790;Omaha;Midwest US
20.7074234;83.4842725;PROV791;Balangir;India
39.114053;-94.6274636;PROV792;Kansas City;
35.4675602;-97.5164276;PROV793;Oklahoma City;Southcentral US
18.3419004;-64.9307007;PROV794;Charlotte Amalie;Caribbean
18.2148129;-63.0574406;PROV795;The Valley;Caribbean
53.544389;-113.4909267;PROV796;Edmonton;Western Canada
51.0486151;-114.0708459;PROV797;Calgary;Western Canada
52.1332144;-106.6700458;PROV798;Saskatoon;Canada
50.454722;-104.606667;PROV799;Regina;Canada
64.175;-51.738889;PROV800;Gothab;Greenland
12.116667;-68.933333;PROV801;Willemstad;Caribbean
10.063611;-69.334722;PROV802;Barquisimeto;Grand Colombia
7.894167;-72.503889;PROV803;Cúcuta;Grand Colombia
10.633333;-71.633333;PROV804;Maracaibo;Grand Colombia
14.0101094;-60.9874687;PROV805;Castries;Caribbean
12.0560975;-61.7487996;PROV806;Saint George's;Caribbean
13.1132219;-59.5988089;PROV807;Bridgetown;Caribbean
11.183333;-60.7375;PROV808;Scarborough;Caribbean
10.666667;-61.516667;PROV809;Port-of-Spain;Caribbean
9.75000001;-63.183;PROV810;Maturín;Grand Colombia
8.6231498;-70.2371045;PROV811;Barinas;Grand Colombia
4.59612851;-74.04176281;PROV812;Santa Fe de Bogotá;Grand Colombia
6.23083301;-75.59055601;PROV813;Medellín;Grand Colombia
-2.17099791;-79.92235921;PROV814;Guayaquil;Andes
-0.18065321;-78.46783821;PROV815;Quito;Andes
-8.10905241;-79.02153361;PROV816;Trujillo;Andes
-1.49239251;-78.00241341;PROV817;Puyo;Andes
-3.74367351;-73.25163261;PROV818;Iquitos;Amazonas
1.61388901;-75.61277801;PROV819;Florencia;Grand Colombia
-3.28971561;-60.63189871;PROV820;Manacapuru;Amazonas
-8.39286221;-74.58261661;PROV821;Pucallpa;Andes
-9.97537701;-67.82489771;PROV822;Rio Branco;Amazonas
-3.36858331;-64.71987031;PROV823;Tefé;Amazonas
-9.41458831;-64.14782361;PROV824;Porto Velho;Amazonas
-5.38113571;-49.13310241;PROV825;Marabá;Amazonas
-8.05783811;-34.88289691;PROV826;Recife;Brazilian Highlands
-17.86666701;-63.00000001;PROV827;Santa Cruz de la Sierra;Andes
-11.03439211;-68.78107671;PROV828;Cobija;Andes
-13.53195001;-71.96746261;PROV829;Cuzco;Andes
-12.04637401;-77.04279341;PROV830;Lima;Andes
-16.40904741;-71.53745101;PROV831;Arequipa;Andes
-16.50000001;-68.15000001;PROV832;La Paz;Andes
-31.46793351;-57.10131881;PROV833;Salto;Rio de la Plata
-15.60141091;-56.09789171;PROV834;Cuiabá;Amazonas
-20.4697105;-54.6201211;PROV835;Campo Grande;Amazonas
-14.829167;-64.901389;PROV836;Trinidad;Andes
-25.0913166;-57.527801;PROV837;Villa Hayes;Gran Chaco
-19.0195852;-65.2619615;PROV838;Sucre;Andes
-20.21670001;-70.14222301;PROV839;Iquique;Andes
-23.65000001;-70.40000001;PROV840;Antofagasta;Andes
49.1598764;5.3844231;PROV841;Verdun;France
-53.154478;-70.916476;PROV842;Punta Arenas;Andes
-24.7829323;-65.4121552;PROV843;Salta;Gran Chaco
-27.451656;-58.986252;PROV844;Resistencia;Gran Chaco
-32.9507408;-60.6665001;PROV845;Rosario;Rio de la Plata
-25.282197;-57.6351;PROV846;Asunción;Gran Chaco
-25.4289541;-49.267137;PROV847;Curitiba;Brazilian Highlands
-30.0346471;-51.2176584;PROV848;Porto Alegre;Brazilian Highlands
-34.9011127;-56.1645314;PROV849;Montevideo;Rio de la Plata
-27.4712257;-58.8395844;PROV850;Corrientes;Rio de la Plata
-34.6037232;-58.3815931;PROV851;Buenos Aires;Rio de la Plata
-31.3989296;-64.1821289;PROV852;Córdoba;Gran Chaco
-26.8082848;-65.2175903;PROV853;San Miguel de Tucumán;Gran Chaco
-32.890183;-68.8440498;PROV854;Mendoza;Gran Chaco
-31.5272732;-68.5214081;PROV855;San Juan;Gran Chaco
-33.047238;-71.6126885;PROV856;Valparaiso;Andes
-37.9798584;-57.5897942;PROV857;Mar del Plata;Rio de la Plata
-51.6230485;-69.2168291;PROV858;Rio Gallegos;Patagonia
-45.8679199;-67.5;PROV859;Comodoro Rivadavia;Patagonia
-33.4691199;-70.641997;PROV860;Santiago de Chile;Andes
-36.818938;-73.050319;PROV861;Concepcion;Andes
-38.9524444;-68.0641389;PROV862;Neuquén;Patagonia
-54.8019121;-68.3029511;PROV863;Ushuaia;Patagonia
-38.73383001;-72.584496;PROV864;Temuco;Andes
-53.30000001;-70.3667;PROV865;Porvenir;Andes
-51.69210001;-57.8589;PROV866;Stanley;Patagonia
4.15000001;-73.633333;PROV867;Villavicencio;Grand Colombia
3.420556;-76.522222;PROV868;Cali;Grand Colombia
8.0882791;-63.5535552;PROV869;Ciudad Bolivar;Grand Colombia
10.4696404;-66.8037185;PROV870;Caracas;Grand Colombia
6.4043217;-58.625825;PROV871;Bartica;Grand Colombia
-3.1190275;-60.0217314;PROV872;Manaus;Amazonas
6.90000001;-58.166667;PROV873;Georgetown;Grand Colombia
5.8520355;-55.2038278;PROV874;Paramaribo;Grand Colombia
4.87000001;-52.3269;PROV875;Cayenne;Grand Colombia
-5.0920108;-42.8037597;PROV876;Teresina;Brazilian Highlands
-1.4557549;-48.4901799;PROV877;Belém;Amazonas
-12.14774831;-44.99534751;PROV878;Barreiras;Brazilian Highlands
-2.53910991;-44.28290461;PROV879;São Luís;Brazilian Highlands
-3.73186161;-38.52667041;PROV880;Fortaleza;Brazilian Highlands
-5.77925691;-35.20091601;PROV881;Natal;Brazilian Highlands
-12.97304011;-38.50230401;PROV882;Salvador;Brazilian Highlands
-16.68689121;-49.26479431;PROV883;Goiânia;Brazilian Highlands
-20.29761781;-40.29577681;PROV884;Vitória;Brazilian Highlands
-22.91339541;-43.20071011;PROV885;Rio de Janeiro;Brazilian Highlands
-23.55051991;-46.63330941;PROV886;São Paulo;Brazilian Highlands
-19.91668131;-43.93449311;PROV887;Belo Horizonte;Brazilian Highlands
8.98333301;-79.51666701;PROV888;Panamá;Central America
9.95000001;-79.96666701;PROV889;Balboa;Central America
10.96421031;-74.79704351;PROV890;Barranquilla;Grand Colombia
17.98333301;-76.80000001;PROV891;Kingston;Caribbean
18.53333301;-72.33333301;PROV892;Port-au-Prince;Caribbean
18.46666701;-69.95000001;PROV893;Ciudad Trujillo;Caribbean
19.97247341;-75.12815011;PROV894;Guantanamo Bay Naval Base;Caribbean
18.46633381;-66.10572171;PROV895;San Juan;Caribbean
18.43138901;-64.62305601;PROV896;Road Town;Caribbean
17.11666701;-61.85000001;PROV897;Saint John's;Caribbean
16.00000001;-61.73333301;PROV898;Basse-Terre;Caribbean
14.61606471;-61.05878041;PROV899;Fort-de-France;Caribbean
29.96683431;32.54980691;PROV900;as-Suways;Egypt
31.26528931;32.30186611;PROV901;Bur Sa'id;Egypt
31.41753881;31.81444341;PROV902;Dumyat;Egypt
30.11979861;31.53700031;PROV903;al-Qahira;Egypt
30.01305571;31.20885261;PROV904;al-Giza;Egypt
29.30840211;30.84284971;PROV905;al-Fayyum;Egypt
30.78650861;31.00037571;PROV906;Tanta;Egypt
30.76229591;29.69626771;PROV907;al-Iskandariyya;Egypt
-5.70833301;-78.80833301;PROV908;Jaén;Amazonas
30.48125201;25.73704901;PROV909;Qara;Egypt
30.82247001;28.95430901;PROV910;al-'Alamain;Egypt
31.02708101;28.43569001;PROV911;Sidi Abd ar-Rahman;Egypt
